time,open,high,low,close,volume,real_volume
2024-01-14,1.09457,1.09674,1.08446,1.0897000000000001,260475,0
2024-01-21,1.08899,1.09324,1.0813,1.08549,283371,0
2024-01-28,1.08427,1.08975,1.078,1.07877,338143,0
2024-02-04,1.07849,1.07952,1.07226,1.07854,286726,0
2024-02-11,1.07767,1.08057,1.06951,1.07763,256974,0
2024-02-18,1.0771600000000001,1.08885,1.07617,1.08209,266336,0
2024-02-25,1.0831,1.0866,1.07959,1.08401,287440,0
2024-03-03,1.08273,1.09812,1.08273,1.09377,300204,0
2024-03-10,1.0942,1.09639,1.0873,1.08866,361803,0
2024-03-17,1.08903,1.09426,1.08018,1.08081,347665,0
2024-03-24,1.08074,1.08644,1.07677,1.07924,279462,0
2024-03-31,1.07857,1.08766,1.07247,1.08367,315011,0
2024-04-07,1.08357,1.08851,1.06226,1.06401,349248,0
2024-04-14,1.06328,1.06901,1.06013,1.06561,422986,0
2024-04-21,1.06481,1.0753,1.06241,1.06925,329082,0
2024-04-28,1.06864,1.08128,1.06496,1.07638,368527,0
2024-05-05,1.07661,1.0790899999999999,1.0724,1.07692,247344,0
2024-05-12,1.07686,1.08951,1.07658,1.0869,256450,0
2024-05-19,1.08663,1.08846,1.08049,1.08461,263471,0
2024-05-26,1.08457,1.08891,1.07884,1.08485,274059,0
2024-06-02,1.08463,1.09162,1.07994,1.08019,326162,0
2024-06-09,1.0772599999999999,1.08524,1.06676,1.07058,361216,0
2024-06-16,1.07035,1.07615,1.06711,1.0692,316748,0
2024-06-23,1.06827,1.07465,1.06661,1.07139,335410,0
2024-06-30,1.07441,1.08427,1.071,1.08389,295458,0
2024-07-07,1.08013,1.09114,1.08012,1.09061,298462,0
2024-07-14,1.08845,1.09482,1.08716,1.08824,327029,0
2024-07-21,1.08854,1.09028,1.08258,1.08554,329733,0
2024-07-28,1.08541,1.09267,1.07776,1.09105,394137,0
2024-08-04,1.0924,1.10089,1.08816,1.09156,520880,0
2024-08-11,1.09145,1.10474,1.09101,1.10286,294922,0
2024-08-18,1.10277,1.1201,1.10219,1.1192,316913,0
2024-08-25,1.11868,1.12018,1.1044,1.1048,327943,0
2024-09-01,1.10471,1.11555,1.10265,1.10858,340900,0
2024-09-08,1.10785,1.11019,1.10021,1.10744,307809,0
2024-09-15,1.1077,1.11889,1.10687,1.11629,333674,0
2024-09-22,1.11599,1.12141,1.10833,1.11632,315632,0
2024-09-29,1.11568,1.12089,1.09513,1.09745,326784,0
2024-10-06,1.09637,1.09972,1.09002,1.09366,262970,0
2024-10-13,1.0930900000000001,1.09367,1.08111,1.0867499999999999,224279,0
2024-10-20,1.08605,1.08717,1.07613,1.07959,220430,0
2024-10-27,1.07931,1.09058,1.07689,1.08337,269072,0
2024-11-03,1.08785,1.09373,1.06825,1.07189,365692,0
2024-11-10,1.0702,1.0728,1.04964,1.05357,326808,0
2024-11-17,1.05301,1.06098,1.03334,1.04193,309811,0
2024-11-24,1.04811,1.05973,1.04251,1.05759,335640,0
2024-12-01,1.05615,1.06298,1.04606,1.05678,332947,0
2024-12-08,1.05555,1.05943,1.04531,1.05031,298878,0
2024-12-15,1.0485,1.05343,1.03431,1.04268,328433,0
2024-12-22,1.04307,1.04455,1.03836,1.04229,153800,0
2024-12-29,1.04163,1.04584,1.02243,1.0308,213982,0
2025-01-05,1.03021,1.04369,1.02134,1.02424,319358,0
2025-01-12,1.02236,1.03544,1.01773,1.027,318824,0
2025-01-19,1.0275,1.05215,1.02663,1.04942,328010,0
2025-01-26,1.04597,1.05331,1.03503,1.03578,352028,0
2025-02-02,1.02357,1.04427,1.02107,1.03279,377417,0
2025-02-09,1.02889,1.05144,1.02814,1.04911,306840,0
2025-02-16,1.04843,1.05065,1.04009,1.04572,257884,0
2025-02-23,1.04693,1.05288,1.036,1.03739,328707,0
2025-03-02,1.03925,1.08889,1.03887,1.08321,456557,0
2025-03-09,1.08325,1.09474,1.0805,1.08802,373262,0
2025-03-16,1.08771,1.09547,1.07973,1.08124,273371,0
2025-03-23,1.08127,1.08584,1.0733,1.08306,279203,0
2025-03-30,1.08225,1.11459,1.07783,1.09636,458911,0
2025-04-06,1.08936,1.14736,1.088,1.13552,758408,0
2025-04-13,1.1314,1.14246,1.12642,1.13929,483266,0
2025-04-20,1.13928,1.15733,1.13081,1.13595,465512,0
2025-04-27,1.13721,1.14249,1.12659,1.12994,359591,0
2025-05-04,1.13037,1.13812,1.11968,1.12497,358290,0
2025-05-11,1.1191,1.12659,1.10655,1.11649,362559,0
2025-05-18,1.11755,1.13755,1.11694,1.1364,352442,0
2025-05-25,1.13626,1.14188,1.12107,1.1347800000000001,322650,0
2025-06-01,1.13463,1.14951,1.13382,1.13934,326589,0
2025-06-08,1.13989,1.16315,1.1373,1.15512,322746,0
2025-06-15,1.1525,1.16148,1.14463,1.15212,335829,0
2025-06-22,1.14562,1.17541,1.14507,1.17208,369513,0
2025-06-29,1.17279,1.18298,1.17077,1.17736,302341,0
2025-07-06,1.17771,1.17903,1.16626,1.16852,299944,0
2025-07-13,1.1658,1.17215,1.15562,1.1621,305340,0
2025-07-20,1.16248,1.17887,1.16145,1.17394,298486,0
2025-07-27,1.1755200000000001,1.17704,1.13917,1.1584699999999999,385621,0
2025-08-03,1.15852,1.16989,1.15277,1.16404,347879,0
2025-08-10,1.16412,1.17303,1.159,1.17025,307134,0
2025-08-17,1.17065,1.17426,1.15831,1.17217,298172,0
2025-08-24,1.17185,1.17257,1.1574,1.16866,291222,0
2025-08-31,1.16943,1.17596,1.1608,1.17173,303311,0
2025-09-07,1.17113,1.17801,1.16606,1.17312,305515,0
2025-09-14,1.17256,1.19189,1.17161,1.17439,293270,0
2025-09-21,1.17403,1.18198,1.1645699999999999,1.17002,292654,0
2025-09-28,1.16984,1.17787,1.16831,1.17413,279555,0
2025-10-05,1.1718,1.17309,1.15421,1.16241,327627,0
2025-10-12,1.16101,1.17285,1.15428,1.16511,347335,0
2025-10-19,1.1662,1.16757,1.15769,1.16278,248208,0
2025-10-26,1.16332,1.16687,1.15216,1.1537600000000001,259523,0
2025-11-02,1.1528,1.15912,1.14687,1.15642,219537,0
2025-11-09,1.15547,1.1656,1.15412,1.1617899999999999,226560,0
2025-11-16,1.16143,1.16247,1.14912,1.1514,252419,0
2025-11-23,1.15088,1.16136,1.1502,1.15954,262196,0
2025-11-30,1.15936,1.16819,1.15871,1.16418,225657,0
2025-12-07,1.16334,1.17628,1.16151,1.174,266566,0
2025-12-14,1.17365,1.1804000000000001,1.17029,1.17071,261021,0
2025-12-21,1.17144,1.18081,1.1706,1.17696,206757,0
2025-12-28,1.1759,1.1789,1.17132,1.17194,177079,0
2026-01-04,1.1718600000000001,1.17429,1.1618,1.16321,251487,0
2026-01-11,1.16258,1.16985,1.15845,1.15983,228869,0
2026-01-18,1.15817,1.18336,1.15772,1.18263,277612,0
2026-01-25,1.18637,1.20821,1.18349,1.18526,427919,0
2026-02-01,1.18496,1.18748,1.17656,1.18138,373758,0
2026-02-08,1.18104,1.19286,1.18089,1.18681,330378,0
2026-02-15,1.18643,1.1874500000000001,1.17419,1.17823,259217,0
2026-02-22,1.17904,1.18347,1.17679,1.17884,86593,0
