time,open,high,low,close,volume
2023-06-19,0.6837,0.68775,0.67976,0.68078,0
2023-06-20,0.68074,0.68115,0.67526,0.67908,0
2023-06-21,0.6791,0.68056,0.67404,0.67891,0
2023-06-22,0.67889,0.67976,0.67032,0.67073,0
2023-06-23,0.67071,0.67095,0.6667,0.66769,0
2023-06-25,0.66805,0.66935,0.66696,0.66883,0
2023-06-26,0.66885,0.67197,0.66541,0.67157,0
2023-06-27,0.67156,0.67203,0.66175,0.66448,0
2023-06-28,0.66449,0.66514,0.65948,0.66086,0
2023-06-29,0.66085,0.66382,0.66029,0.66269,0
2023-06-30,0.66269,0.66687,0.66136,0.66594,0
2023-07-02,0.66623,0.6667,0.66366,0.66629,0
2023-07-03,0.6663,0.6684,0.66391,0.66755,0
2023-07-04,0.66756,0.67036,0.6641,0.66841,0
2023-07-05,0.6684,0.66892,0.66498,0.66508,0
2023-07-06,0.66509,0.66876,0.66103,0.66312,0
2023-07-07,0.66313,0.67002,0.66191,0.66868,0
2023-07-09,0.66882,0.66952,0.66623,0.66651,0
2023-07-10,0.66651,0.66916,0.66231,0.66871,0
2023-07-11,0.66869,0.67414,0.66507,0.67182,0
2023-07-12,0.67183,0.68169,0.66822,0.68144,0
2023-07-13,0.68142,0.68946,0.68043,0.68927,0
2023-07-14,0.68926,0.68944,0.68365,0.68394,0
2023-07-16,0.68412,0.68416,0.6806,0.68081,0
2023-07-17,0.68079,0.68368,0.6787,0.6827,0
2023-07-18,0.68269,0.68348,0.67821,0.67858,0
2023-07-19,0.67858,0.68396,0.67496,0.68311,0
2023-07-20,0.68311,0.68381,0.67586,0.67738,0
2023-07-21,0.67735,0.67874,0.67219,0.6726,0
2023-07-23,0.67273,0.67405,0.67145,0.67327,0
2023-07-24,0.67326,0.67715,0.67248,0.67645,0
2023-07-25,0.67642,0.67925,0.67285,0.67622,0
2023-07-26,0.67622,0.6819,0.67306,0.68086,0
2023-07-27,0.68088,0.68207,0.6655,0.66653,0
2023-07-28,0.66653,0.66754,0.66221,0.66466,0
2023-07-30,0.66511,0.66812,0.6643,0.66756,0
2023-07-31,0.66758,0.6739,0.66705,0.66926,0
2023-08-01,0.66924,0.67075,0.65859,0.65923,0
2023-08-02,0.65922,0.65932,0.65263,0.65361,0
2023-08-03,0.6536,0.65871,0.65137,0.65701,0
2023-08-04,0.65703,0.66091,0.65449,0.65663,0
2023-08-06,0.65713,0.65924,0.65661,0.65809,0
2023-08-07,0.65809,0.6586,0.65358,0.65453,0
2023-08-08,0.65451,0.65633,0.64961,0.65532,0
2023-08-09,0.65533,0.65709,0.65196,0.65384,0
2023-08-10,0.65385,0.66164,0.65091,0.65242,0
2023-08-11,0.65243,0.65323,0.64855,0.64919,0
2023-08-13,0.64951,0.64984,0.64563,0.64664,0
2023-08-14,0.64665,0.6511,0.64534,0.65067,0
2023-08-15,0.65068,0.65212,0.64276,0.64485,0
2023-08-16,0.64483,0.64802,0.6364,0.63818,0
2023-08-17,0.63817,0.645,0.63779,0.64048,0
2023-08-18,0.6405,0.64174,0.63786,0.63997,0
2023-08-20,0.64054,0.64179,0.63939,0.64005,0
2023-08-21,0.64004,0.64284,0.63867,0.64217,0
2023-08-22,0.64216,0.64575,0.64083,0.64375,0
2023-08-23,0.64375,0.64878,0.64105,0.64799,0
2023-08-24,0.64798,0.64875,0.64053,0.64081,0
2023-08-25,0.64082,0.64408,0.63795,0.64011,0
2023-08-27,0.6402,0.64392,0.6402,0.64295,0
2023-08-28,0.64294,0.64536,0.64013,0.64481,0
2023-08-29,0.64481,0.64863,0.64008,0.64715,0
2023-08-30,0.64716,0.65218,0.64536,0.64843,0
2023-08-31,0.64843,0.64995,0.64606,0.64674,0
2023-09-01,0.64675,0.65215,0.6438,0.64479,0
2023-09-03,0.64357,0.64744,0.64357,0.64648,0
2023-09-04,0.64649,0.64801,0.64209,0.64257,0
2023-09-05,0.64256,0.64301,0.63567,0.63781,0
2023-09-06,0.6378,0.64042,0.63629,0.63705,0
2023-09-07,0.63704,0.63954,0.63617,0.63846,0
2023-09-08,0.63843,0.64144,0.63699,0.63746,0
2023-09-10,0.63823,0.64215,0.63753,0.64168,0
2023-09-11,0.64169,0.6449,0.64152,0.64352,0
2023-09-12,0.64352,0.64395,0.63989,0.64048,0
2023-09-13,0.64048,0.6454,0.63797,0.64369,0
2023-09-14,0.64367,0.64672,0.64184,0.64654,0
2023-09-15,0.64654,0.64731,0.64242,0.64268,0
2023-09-17,0.64331,0.64457,0.64264,0.64392,0
2023-09-18,0.64391,0.64484,0.64162,0.64351,0
2023-09-19,0.64354,0.64734,0.64274,0.64487,0
2023-09-20,0.64484,0.65108,0.64036,0.64117,0
2023-09-21,0.64117,0.64318,0.63851,0.64229,0
2023-09-22,0.64228,0.64648,0.64171,0.6438,0
2023-09-24,0.64393,0.64461,0.64217,0.64242,0
2023-09-25,0.64241,0.64354,0.64037,0.6418,0
2023-09-26,0.6418,0.6421,0.63801,0.63813,0
2023-09-27,0.63811,0.63869,0.63309,0.63723,0
2023-09-28,0.63723,0.64606,0.63627,0.64569,0
2023-09-29,0.64567,0.65005,0.64218,0.64285,0
2023-10-01,0.64211,0.64446,0.64098,0.64115,0
2023-10-02,0.64114,0.64257,0.63359,0.63445,0
2023-10-03,0.63447,0.63454,0.62851,0.62971,0
