time,open,high,low,close,volume
2025-01-06,0.62156,0.63018,0.61785,0.62576,0
2025-01-13,0.62575,0.62878,0.61306,0.61876,0
2025-01-20,0.61876,0.62885,0.61637,0.62472,0
2025-01-27,0.62473,0.63303,0.62139,0.62514,0
2025-02-03,0.62516,0.62621,0.60873,0.61937,0
2025-02-10,0.61937,0.63004,0.61702,0.62732,0
2025-02-17,0.62733,0.63734,0.62347,0.63529,0
2025-02-24,0.6353,0.6408,0.63273,0.63491,0
2025-03-03,0.63491,0.63559,0.61897,0.61947,0
2025-03-10,0.61945,0.63634,0.61867,0.6277,0
2025-03-17,0.62769,0.63905,0.62622,0.63736,0
2025-03-24,0.63738,0.63905,0.62575,0.6286,0
2025-03-31,0.62859,0.63301,0.62183,0.62479,0
2025-04-07,0.62478,0.63887,0.59319,0.6029,0
2025-04-14,0.60284,0.63548,0.59132,0.63529,0
2025-04-21,0.63529,0.64387,0.63215,0.64329,0
2025-04-28,0.64329,0.64493,0.63432,0.64156,0
2025-05-05,0.64156,0.64934,0.63554,0.64599,0
2025-05-12,0.64599,0.65141,0.63535,0.6398,0
2025-05-19,0.63981,0.65007,0.63874,0.64472,0
2025-05-26,0.64473,0.6537,0.63912,0.64777,0
2025-06-02,0.64777,0.64999,0.64067,0.64652,0
2025-06-09,0.64649,0.65375,0.64439,0.65276,0
2025-06-16,0.65278,0.65516,0.64559,0.65313,0
2025-06-23,0.65314,0.65435,0.6372,0.64903,0
2025-06-30,0.64905,0.65835,0.64839,0.65674,0
2025-07-07,0.65676,0.65899,0.64849,0.65129,0
2025-07-14,0.65128,0.65947,0.65074,0.65462,0
2025-07-21,0.65462,0.65753,0.64539,0.65193,0
2025-07-28,0.65192,0.66247,0.65034,0.65195,0
2025-08-04,0.65195,0.65285,0.64185,0.64544,0
2025-08-11,0.64544,0.65409,0.64493,0.65182,0
2025-08-18,0.65181,0.65684,0.6481,0.64866,0
2025-08-25,0.64865,0.65046,0.64068,0.64725,0
2025-09-01,0.64722,0.65597,0.6462,0.654,0
2025-09-08,0.65403,0.6604,0.64826,0.6599,0
2025-09-15,0.65991,0.66762,0.65793,0.66685,0
2025-09-22,0.66684,0.67065,0.65746,0.65871,0
2025-09-29,0.65872,0.66276,0.652,0.65881,0
2025-10-06,0.65881,0.66286,0.65749,0.66185,0
2025-10-13,0.66186,0.66194,0.64696,0.64976,0
2025-10-20,0.64977,0.65246,0.64399,0.65048,0
2025-10-27,0.65046,0.65639,0.64724,0.65631,0
2025-11-03,0.65631,0.66172,0.65169,0.65309,0
2025-11-10,0.6531,0.65398,0.64583,0.65231,0
2025-11-17,0.6523,0.65799,0.64645,0.64803,0
2025-11-24,0.64801,0.6518,0.6421,0.64535,0
2025-12-01,0.64536,0.6566,0.64358,0.65488,0
2025-12-08,0.65487,0.66488,0.65431,0.66447,0
2025-12-15,0.66449,0.66855,0.66178,0.66362,0
2025-12-22,0.66362,0.66704,0.6592,0.66682,0
2025-12-29,0.6668,0.67271,0.66639,0.67099,0
2026-01-05,0.671,0.67175,0.66593,0.66733,0
