time,open,high,low,close,volume,real_volume
2023-06-30,1.08651,1.09318,1.08354,1.09098,51919,0
2023-07-03,1.09105,1.09337,1.08703,1.09139,44010,0
2023-07-04,1.09105,1.09164,1.08768,1.08793,28994,0
2023-07-05,1.08789,1.0908,1.0851,1.0854,45709,0
2023-07-06,1.08536,1.09006,1.08334,1.08922,58808,0
2023-07-07,1.08835,1.09733,1.08671,1.09681,54405,0
2023-07-10,1.09571,1.10013,1.09436,1.10011,48513,0
2023-07-11,1.10008,1.10271,1.09769,1.10086,47593,0
2023-07-12,1.10072,1.11403,1.10013,1.11315,58823,0
2023-07-13,1.11244,1.12279,1.11244,1.12263,57131,0
2023-07-14,1.1226,1.12448,1.12042,1.12253,56976,0
2023-07-17,1.12292,1.12489,1.12033,1.12381,45506,0
2023-07-18,1.12305,1.12757,1.12089,1.12279,60383,0
2023-07-19,1.12281,1.12401,1.11744,1.12026,59536,0
2023-07-20,1.11979,1.12292,1.11185,1.11296,56060,0
2023-07-21,1.1129,1.11449,1.11078,1.11254,51563,0
2023-07-24,1.1123,1.11469,1.10602,1.10648,56542,0
2023-07-25,1.10637,1.1087,1.10208,1.10555,48575,0
2023-07-26,1.10491,1.11068,1.10377,1.10858,60348,0
2023-07-27,1.1085,1.11498,1.09659,1.09768,72516,0
2023-07-28,1.09763,1.10474,1.09435,1.10162,74813,0
2023-07-31,1.10204,1.10458,1.09936,1.09969,58291,0
2023-08-01,1.09965,1.1003,1.09524,1.0984099999999999,53496,0
2023-08-02,1.0984099999999999,1.10191,1.09181,1.09384,66829,0
2023-08-03,1.09376,1.09629,1.09123,1.0949200000000001,65662,0
2023-08-04,1.09485,1.10418,1.0935,1.10099,62650,0
2023-08-07,1.101,1.10167,1.09654,1.10032,46949,0
2023-08-08,1.1002399999999999,1.10112,1.09291,1.09564,54197,0
2023-08-09,1.09547,1.09954,1.09497,1.09737,49271,0
2023-08-10,1.09735,1.1065,1.09674,1.09808,59424,0
2023-08-11,1.09799,1.1005,1.0943100000000001,1.09466,52391,0
2023-08-14,1.09497,1.09602,1.08748,1.09066,57885,0
2023-08-15,1.09048,1.09524,1.08967,1.09049,61884,0
2023-08-16,1.09033,1.09346,1.08716,1.08794,61764,0
2023-08-17,1.08777,1.09184,1.08564,1.08727,61322,0
2023-08-18,1.08712,1.08938,1.0845,1.08688,55506,0
2023-08-21,1.08653,1.09137,1.08634,1.08955,52012,0
2023-08-22,1.08951,1.09304,1.0833,1.08459,51302,0
2023-08-23,1.08451,1.08714,1.08026,1.08636,56008,0
2023-08-24,1.08626,1.08766,1.08051,1.08105,50932,0
2023-08-25,1.08103,1.08418,1.07658,1.07941,57514,0
2023-08-28,1.07959,1.08221,1.07934,1.08192,45436,0
2023-08-29,1.0818699999999999,1.0892,1.07824,1.08791,54121,0
2023-08-30,1.08791,1.09454,1.08551,1.09232,56030,0
2023-08-31,1.09226,1.09395,1.08351,1.08438,52868,0
2023-09-01,1.08428,1.0882,1.07722,1.07735,55083,0
2023-09-04,1.07753,1.08089,1.07712,1.07965,29273,0
2023-09-05,1.07936,1.07984,1.07064,1.0722,50135,0
2023-09-06,1.07221,1.07489,1.07024,1.0726,51756,0
2023-09-07,1.07263,1.07318,1.06862,1.06958,45696,0
2023-09-08,1.06966,1.07437,1.06941,1.07005,46525,0
2023-09-11,1.07146,1.07594,1.07081,1.07501,50768,0
2023-09-12,1.0749900000000001,1.07685,1.07056,1.07548,44395,0
2023-09-13,1.07539,1.07649,1.07112,1.07294,52979,0
2023-09-14,1.07291,1.0752,1.06319,1.06443,55825,0
2023-09-15,1.06423,1.06877,1.06329,1.0661100000000001,48577,0
2023-09-18,1.06566,1.06986,1.06548,1.06923,38717,0
2023-09-19,1.06912,1.07179,1.06752,1.06793,40701,0
2023-09-20,1.06776,1.07368,1.06502,1.06605,49970,0
2023-09-21,1.066,1.06736,1.06167,1.06612,54780,0
2023-09-22,1.06585,1.06718,1.06149,1.06459,49037,0
2023-09-25,1.0643,1.06557,1.05755,1.05921,44665,0
2023-09-26,1.05931,1.0609,1.05622,1.05719,46167,0
2023-09-27,1.05717,1.05741,1.04881,1.05031,56386,0
2023-09-28,1.05009,1.05788,1.04912,1.05661,56417,0
2023-09-29,1.05645,1.0617,1.0555,1.05732,55128,0
2023-10-02,1.05665,1.05919,1.04775,1.04775,51386,0
2023-10-03,1.04772,1.04936,1.04483,1.04662,58076,0
2023-10-04,1.04666,1.05322,1.04514,1.05039,57131,0
2023-10-05,1.05035,1.05518,1.0500099999999999,1.05509,54929,0
2023-10-06,1.05418,1.05999,1.04826,1.0584500000000001,60947,0
2023-10-09,1.05501,1.05744,1.05194,1.05665,52709,0
2023-10-10,1.05658,1.06198,1.05544,1.0605,60076,0
2023-10-11,1.06051,1.06347,1.05818,1.06191,56383,0
2023-10-12,1.06194,1.06399,1.05258,1.05282,53275,0
2023-10-13,1.05277,1.05586,1.04955,1.05089,56197,0
2023-10-16,1.05054,1.05627,1.05031,1.05594,47236,0
2023-10-17,1.05599,1.05949,1.05329,1.05762,50613,0
2023-10-18,1.05766,1.05942,1.05232,1.05364,53755,0
