time,open,high,low,close
2025-09-25 03:00:00,1.34493,1.34578,1.34488,1.34566
2025-09-25 04:00:00,1.34569,1.34591,1.3449200000000001,1.3454
2025-09-25 05:00:00,1.34541,1.3462100000000001,1.34539,1.34585
2025-09-25 06:00:00,1.34585,1.34626,1.34555,1.34613
2025-09-25 07:00:00,1.34613,1.34647,1.346,1.3463
2025-09-25 08:00:00,1.3463,1.34631,1.3453300000000001,1.3455
2025-09-25 09:00:00,1.34546,1.3467,1.34498,1.34646
2025-09-25 10:00:00,1.3464800000000001,1.3465099999999999,1.34364,1.3437700000000001
2025-09-25 11:00:00,1.34378,1.34535,1.34345,1.34528
2025-09-25 12:00:00,1.34532,1.34595,1.34462,1.34498
2025-09-25 13:00:00,1.34498,1.34566,1.34462,1.34464
2025-09-25 14:00:00,1.34462,1.34479,1.34178,1.34216
2025-09-25 15:00:00,1.34216,1.34233,1.33723,1.33838
2025-09-25 16:00:00,1.33839,1.33944,1.33632,1.33705
2025-09-25 17:00:00,1.33703,1.33841,1.33471,1.33478
2025-09-25 18:00:00,1.33478,1.33518,1.33411,1.3348499999999999
2025-09-25 19:00:00,1.3348499999999999,1.33572,1.3336000000000001,1.33392
2025-09-25 20:00:00,1.33391,1.33436,1.33267,1.33353
2025-09-25 21:00:00,1.33354,1.33379,1.33236,1.33339
2025-09-25 22:00:00,1.3334,1.33409,1.33337,1.33368
2025-09-25 23:00:00,1.33368,1.33468,1.33364,1.33418
2025-09-26 00:00:00,1.33406,1.33436,1.33322,1.33338
2025-09-26 01:00:00,1.33338,1.3345799999999999,1.33338,1.33438
2025-09-26 02:00:00,1.3344,1.3344,1.33323,1.33352
2025-09-26 03:00:00,1.33352,1.33461,1.33293,1.33454
2025-09-26 04:00:00,1.33454,1.33481,1.3339400000000001,1.33418
2025-09-26 05:00:00,1.33419,1.33554,1.33416,1.33499
2025-09-26 06:00:00,1.33499,1.33544,1.3348499999999999,1.33538
2025-09-26 07:00:00,1.33538,1.33556,1.33495,1.3354300000000001
2025-09-26 08:00:00,1.3354300000000001,1.33578,1.33528,1.33539
2025-09-26 09:00:00,1.33536,1.33642,1.3351,1.33639
2025-09-26 10:00:00,1.3363399999999999,1.33698,1.3345099999999999,1.33528
2025-09-26 11:00:00,1.33527,1.33708,1.33511,1.3365
2025-09-26 12:00:00,1.3365,1.3366,1.33506,1.33527
2025-09-26 13:00:00,1.33525,1.33556,1.33435,1.33461
2025-09-26 14:00:00,1.33462,1.33563,1.33439,1.33503
2025-09-26 15:00:00,1.33503,1.33769,1.33486,1.33769
2025-09-26 16:00:00,1.33771,1.3388200000000001,1.33753,1.33846
2025-09-26 17:00:00,1.3384800000000001,1.34066,1.33846,1.34016
2025-09-26 18:00:00,1.34016,1.34131,1.33944,1.34017
2025-09-26 19:00:00,1.34017,1.34098,1.33965,1.33983
