time,open,high,low,close,tick_volume,spread,real_volume
2020-03-13 12:00:00,1.25925,1.26243,1.24572,1.24674,28936,0,0
2020-03-13 16:00:00,1.24675,1.2521200000000001,1.23403,1.23583,48701,0,0
2020-03-13 20:00:00,1.23583,1.2372,1.2261,1.22729,29613,0,0
2020-03-16 00:00:00,1.22678,1.24215,1.2255,1.23345,26336,0,0
2020-03-16 04:00:00,1.23363,1.23587,1.2285,1.23374,18466,0,0
2020-03-16 08:00:00,1.23374,1.23736,1.22793,1.23609,31002,0,0
2020-03-16 12:00:00,1.23609,1.23623,1.22587,1.22738,32715,0,0
2020-03-16 16:00:00,1.22746,1.23302,1.22157,1.22432,42003,0,0
2020-03-16 20:00:00,1.22432,1.22732,1.22021,1.2273100000000001,25600,0,0
2020-03-17 00:00:00,1.22701,1.22737,1.22345,1.22391,22966,0,0
2020-03-17 04:00:00,1.22396,1.22668,1.22318,1.22541,35614,0,0
2020-03-17 08:00:00,1.22541,1.22589,1.21919,1.22065,32183,0,0
2020-03-17 12:00:00,1.22065,1.22173,1.20845,1.20916,34260,0,0
2020-03-17 16:00:00,1.2092100000000001,1.21062,1.20018,1.20464,45378,0,0
2020-03-17 20:00:00,1.20464,1.21152,1.20414,1.2052100000000001,20529,0,0
2020-03-18 00:00:00,1.20525,1.21207,1.20507,1.21109,12704,0,0
2020-03-18 04:00:00,1.21109,1.21296,1.21021,1.21127,17425,0,0
2020-03-18 08:00:00,1.21127,1.2114099999999999,1.20084,1.20181,31936,0,0
2020-03-18 12:00:00,1.20181,1.20441,1.1827,1.18439,44116,0,0
2020-03-18 16:00:00,1.18439,1.18771,1.145,1.15454,43146,0,0
2020-03-18 20:00:00,1.15454,1.16619,1.14881,1.1628,33907,0,0
2020-03-19 00:00:00,1.15863,1.16615,1.14698,1.15655,17146,0,0
2020-03-19 04:00:00,1.15655,1.15761,1.14724,1.14977,21183,0,0
2020-03-19 08:00:00,1.14977,1.16094,1.14745,1.1538599999999999,35312,0,0
2020-03-19 12:00:00,1.1538599999999999,1.16792,1.14869,1.16238,48217,0,0
2020-03-19 16:00:00,1.16238,1.17932,1.1585,1.16233,42846,0,0
2020-03-19 20:00:00,1.1623,1.16741,1.14773,1.14801,24606,0,0
2020-03-20 00:00:00,1.14851,1.1549,1.14097,1.15296,15175,0,0
2020-03-20 04:00:00,1.15296,1.16657,1.15296,1.16647,16666,0,0
2020-03-20 08:00:00,1.16648,1.18784,1.16412,1.18679,35729,0,0
2020-03-20 12:00:00,1.1868,1.18741,1.17135,1.1779,32990,0,0
2020-03-20 16:00:00,1.1779,1.19339,1.17016,1.17132,48518,0,0
2020-03-20 20:00:00,1.17131,1.1745,1.15548,1.16422,26759,0,0
2020-03-23 00:00:00,1.16648,1.1684,1.1531,1.15998,17492,0,0
2020-03-23 04:00:00,1.15998,1.16649,1.15896,1.1652,17928,0,0
2020-03-23 08:00:00,1.1651799999999999,1.17145,1.16018,1.16269,34994,0,0
2020-03-23 12:00:00,1.1627,1.16601,1.15055,1.1632,41343,0,0
2020-03-23 16:00:00,1.16317,1.16747,1.14463,1.1476,40764,0,0
2020-03-23 20:00:00,1.1476,1.15728,1.146,1.15433,27681,0,0
2020-03-24 00:00:00,1.15396,1.15994,1.14806,1.15938,12413,0,0
2020-03-24 04:00:00,1.1594,1.16578,1.15937,1.16363,21822,0,0
2020-03-24 08:00:00,1.16363,1.16924,1.1602999999999999,1.16649,31341,0,0
2020-03-24 12:00:00,1.16649,1.1789,1.16483,1.17525,35058,0,0
2020-03-24 16:00:00,1.17525,1.17992,1.16952,1.17614,45950,0,0
2020-03-24 20:00:00,1.17616,1.17826,1.17119,1.1756199999999999,24381,0,0
2020-03-25 00:00:00,1.1757,1.17943,1.17342,1.17653,8364,0,0
2020-03-25 04:00:00,1.17653,1.1816200000000001,1.17634,1.1803,13997,0,0
2020-03-25 08:00:00,1.18032,1.19276,1.17943,1.19227,24998,0,0
2020-03-25 12:00:00,1.19225,1.19734,1.18252,1.1835,38641,0,0
2020-03-25 16:00:00,1.18353,1.18455,1.16389,1.18352,54258,0,0
2020-03-25 20:00:00,1.18351,1.19161,1.17923,1.1882,28694,0,0
2020-03-26 00:00:00,1.18595,1.18888,1.17755,1.18669,21970,0,0
2020-03-26 04:00:00,1.18668,1.187,1.18195,1.18555,18333,0,0
2020-03-26 08:00:00,1.18555,1.1960899999999999,1.18188,1.1920600000000001,25095,0,0
2020-03-26 12:00:00,1.19207,1.20017,1.18664,1.19874,38684,0,0
2020-03-26 16:00:00,1.19875,1.21811,1.19655,1.21712,52160,0,0
2020-03-26 20:00:00,1.21713,1.22294,1.21258,1.22007,29668,0,0
2020-03-27 00:00:00,1.22017,1.22065,1.21313,1.21784,15482,0,0
2020-03-27 04:00:00,1.21783,1.23058,1.21664,1.22521,19758,0,0
2020-03-27 08:00:00,1.22521,1.22892,1.21432,1.21615,30335,0,0
2020-03-27 12:00:00,1.21615,1.22955,1.21595,1.22501,44189,0,0
2020-03-27 16:00:00,1.22503,1.24402,1.2206,1.2412,50373,0,0
2020-03-27 20:00:00,1.2412,1.24856,1.23757,1.2457799999999999,31135,0,0
2020-03-30 00:00:00,1.24312,1.24667,1.23921,1.24347,13524,0,0
2020-03-30 04:00:00,1.24347,1.24467,1.23607,1.23953,11225,0,0
2020-03-30 08:00:00,1.23953,1.2426599999999999,1.23178,1.23874,28800,0,0
2020-03-30 12:00:00,1.23874,1.24411,1.23648,1.23989,26540,0,0
2020-03-30 16:00:00,1.23986,1.24411,1.23715,1.23872,36726,0,0
2020-03-30 20:00:00,1.23872,1.24287,1.23541,1.2416800000000001,18404,0,0
2020-03-31 00:00:00,1.24102,1.24103,1.22422,1.23254,10864,0,0
2020-03-31 04:00:00,1.23254,1.23559,1.2302,1.23348,14831,0,0
2020-03-31 08:00:00,1.23348,1.23645,1.2285,1.23103,23896,0,0
2020-03-31 12:00:00,1.23103,1.24148,1.23103,1.23896,31304,0,0
2020-03-31 16:00:00,1.23896,1.2473,1.23613,1.23971,45736,0,0
2020-03-31 20:00:00,1.2397,1.2451,1.23584,1.2413,25904,0,0
2020-04-01 00:00:00,1.2414100000000001,1.24439,1.23943,1.24155,8554,0,0
2020-04-01 04:00:00,1.24155,1.24177,1.23622,1.23769,15685,0,0
2020-04-01 08:00:00,1.2377,1.2393399999999999,1.23303,1.23708,25868,0,0
2020-04-01 12:00:00,1.23708,1.23982,1.23487,1.23842,23996,0,0
2020-04-01 16:00:00,1.23841,1.24387,1.23781,1.23949,27174,0,0
2020-04-01 20:00:00,1.23948,1.24174,1.23635,1.23657,18555,0,0
2020-04-02 00:00:00,1.23737,1.24024,1.23715,1.23896,6561,0,0
2020-04-02 04:00:00,1.23896,1.24091,1.23766,1.23892,8154,0,0
2020-04-02 08:00:00,1.23892,1.24319,1.2387299999999999,1.24241,19279,0,0
2020-04-02 12:00:00,1.24241,1.24753,1.24013,1.24152,25968,0,0
2020-04-02 16:00:00,1.24152,1.2422900000000001,1.23519,1.23655,39416,0,0
2020-04-02 20:00:00,1.23655,1.24194,1.23486,1.23966,17655,0,0
2020-04-03 00:00:00,1.23957,1.24048,1.23724,1.23852,6533,0,0
2020-04-03 04:00:00,1.23851,1.23887,1.23665,1.2382900000000001,10459,0,0
2020-04-03 08:00:00,1.2382900000000001,1.23956,1.2282899999999999,1.23013,19079,0,0
2020-04-03 12:00:00,1.23016,1.23058,1.22484,1.22516,27541,0,0
2020-04-03 16:00:00,1.22515,1.23005,1.22056,1.22268,28121,0,0
2020-04-03 20:00:00,1.22268,1.22882,1.22234,1.22703,14635,0,0
2020-04-06 00:00:00,1.22327,1.22637,1.22096,1.22443,7608,0,0
2020-04-06 04:00:00,1.22443,1.22517,1.22159,1.22228,7219,0,0
2020-04-06 08:00:00,1.22228,1.23216,1.22217,1.23106,17188,0,0
2020-04-06 12:00:00,1.23106,1.23268,1.22763,1.22923,20594,0,0
2020-04-06 16:00:00,1.2292,1.23146,1.22499,1.23054,24229,0,0
2020-04-06 20:00:00,1.23054,1.23196,1.22147,1.22314,15542,0,0
2020-04-07 00:00:00,1.22312,1.22502,1.21643,1.22289,8086,0,0
2020-04-07 04:00:00,1.22289,1.22968,1.22227,1.22793,7993,0,0
2020-04-07 08:00:00,1.22793,1.23498,1.22687,1.23279,19380,0,0
2020-04-07 12:00:00,1.23279,1.23845,1.22822,1.23699,27062,0,0
2020-04-07 16:00:00,1.23692,1.237,1.22932,1.23371,27774,0,0
2020-04-07 20:00:00,1.23371,1.23568,1.23193,1.23387,12718,0,0
2020-04-08 00:00:00,1.23274,1.2353,1.23141,1.23216,6334,0,0
2020-04-08 04:00:00,1.23216,1.2331,1.23096,1.2318500000000001,6984,0,0
2020-04-08 08:00:00,1.2318500000000001,1.23429,1.2288000000000001,1.23051,17663,0,0
2020-04-08 12:00:00,1.23056,1.23747,1.23056,1.23715,19027,0,0
2020-04-08 16:00:00,1.23715,1.24196,1.23633,1.24053,24303,0,0
2020-04-08 20:00:00,1.24052,1.2413,1.23702,1.23823,9420,0,0
2020-04-09 00:00:00,1.2380200000000001,1.24187,1.23746,1.24108,7772,0,0
2020-04-09 04:00:00,1.24108,1.24169,1.23809,1.23831,8961,0,0
2020-04-09 08:00:00,1.23831,1.24116,1.23608,1.2404,15663,0,0
2020-04-09 12:00:00,1.2404,1.24478,1.23997,1.24379,22581,0,0
2020-04-09 16:00:00,1.24379,1.24801,1.24298,1.24491,27904,0,0
2020-04-09 20:00:00,1.24491,1.24838,1.24437,1.24632,18922,0,0
2020-04-10 00:00:00,1.24558,1.2477800000000001,1.24428,1.24489,6417,0,0
2020-04-10 04:00:00,1.24484,1.24704,1.24443,1.24635,7289,0,0
2020-04-10 08:00:00,1.24628,1.24786,1.2457799999999999,1.24715,3660,0,0
2020-04-10 12:00:00,1.24715,1.24863,1.24715,1.24809,4840,0,0
2020-04-10 16:00:00,1.24809,1.24843,1.24694,1.24789,4777,0,0
2020-04-10 20:00:00,1.24789,1.24819,1.24476,1.24482,2462,4,0
2020-04-13 00:00:00,1.24493,1.2472699999999999,1.24493,1.24596,4588,0,0
2020-04-13 04:00:00,1.24596,1.24735,1.2454399999999999,1.24732,4557,0,0
2020-04-13 08:00:00,1.24732,1.2537,1.24696,1.25132,11364,0,0
2020-04-13 12:00:00,1.25131,1.2516,1.2475100000000001,1.24858,10865,0,0
2020-04-13 16:00:00,1.24861,1.2526,1.24838,1.2518500000000001,13141,0,0
2020-04-13 20:00:00,1.25184,1.25319,1.25018,1.2504,8636,0,0
2020-04-14 00:00:00,1.25012,1.25328,1.25012,1.25281,4305,0,0
2020-04-14 04:00:00,1.25281,1.25709,1.2524,1.25635,6031,0,0
2020-04-14 08:00:00,1.25635,1.25765,1.25376,1.25609,15481,0,0
2020-04-14 12:00:00,1.25609,1.25882,1.25241,1.25809,18710,0,0
2020-04-14 16:00:00,1.25809,1.26306,1.2561,1.26074,24278,0,0
2020-04-14 20:00:00,1.26074,1.2647599999999999,1.2601499999999999,1.26246,12362,0,0
2020-04-15 00:00:00,1.26174,1.26309,1.26174,1.2623199999999999,2873,0,0
2020-04-15 04:00:00,1.2623,1.2623,1.26034,1.26064,3815,0,0
2020-04-15 08:00:00,1.26064,1.26075,1.24986,1.25152,15545,0,0
2020-04-15 12:00:00,1.25152,1.2535,1.24367,1.24477,22051,0,0
2020-04-15 16:00:00,1.24477,1.25478,1.24399,1.25388,25091,0,0
2020-04-15 20:00:00,1.25387,1.25749,1.2522,1.25226,13514,0,0
2020-04-16 00:00:00,1.25143,1.25269,1.24918,1.24943,4555,0,0
2020-04-16 04:00:00,1.24946,1.25018,1.24607,1.24785,8398,0,0
2020-04-16 08:00:00,1.24791,1.25152,1.24682,1.24856,17540,0,0
2020-04-16 12:00:00,1.24854,1.25126,1.24574,1.25012,18496,0,0
2020-04-16 16:00:00,1.25011,1.25147,1.24082,1.24393,25695,0,0
2020-04-16 20:00:00,1.24392,1.24628,1.24278,1.2457,12309,0,0
2020-04-17 00:00:00,1.24564,1.24945,1.24531,1.24894,6559,0,0
2020-04-17 04:00:00,1.24894,1.25223,1.24878,1.24967,5841,0,0
2020-04-17 08:00:00,1.24966,1.2501,1.24254,1.24405,16150,0,0
2020-04-17 12:00:00,1.24405,1.25006,1.2407,1.24831,20121,0,0
2020-04-17 16:00:00,1.24831,1.25166,1.2469999999999999,1.2498,21722,0,0
2020-04-17 20:00:00,1.2498,1.25174,1.24798,1.2493400000000001,11456,0,0
2020-04-20 00:00:00,1.24967,1.2499500000000001,1.24759,1.24845,2715,0,0
2020-04-20 04:00:00,1.24845,1.24877,1.24705,1.24803,6132,0,0
2020-04-20 08:00:00,1.24803,1.24806,1.2434,1.24599,12370,0,0
2020-04-20 12:00:00,1.24599,1.2492,1.24164,1.2439,16417,0,0
2020-04-20 16:00:00,1.24389,1.2487,1.24224,1.24654,18443,0,0
2020-04-20 20:00:00,1.24654,1.2469999999999999,1.24295,1.2433,10192,0,0
2020-04-21 00:00:00,1.24328,1.24443,1.24289,1.24337,3656,0,0
2020-04-21 04:00:00,1.24337,1.24414,1.2389000000000001,1.2402199999999999,7436,0,0
2020-04-21 08:00:00,1.2402199999999999,1.24215,1.2382,1.23948,13100,0,0
2020-04-21 12:00:00,1.2395100000000001,1.23991,1.2273,1.22771,21465,0,0
2020-04-21 16:00:00,1.22771,1.23363,1.22472,1.227,27425,0,0
2020-04-21 20:00:00,1.22698,1.23094,1.22618,1.22938,14103,0,0
2020-04-22 00:00:00,1.22909,1.23041,1.22803,1.22887,3244,0,0
2020-04-22 04:00:00,1.22888,1.23029,1.22746,1.22808,5669,0,0
2020-04-22 08:00:00,1.22808,1.2344,1.2278,1.23381,15857,0,0
2020-04-22 12:00:00,1.23382,1.2386,1.23365,1.23679,15782,0,0
2020-04-22 16:00:00,1.23679,1.23691,1.23006,1.23101,19441,0,0
2020-04-22 20:00:00,1.23101,1.23342,1.23042,1.2334,9087,0,0
2020-04-23 00:00:00,1.23327,1.2344,1.23129,1.232,4371,0,0
2020-04-23 04:00:00,1.23199,1.23403,1.23179,1.23381,6124,0,0
2020-04-23 08:00:00,1.2338,1.23756,1.23078,1.23512,18377,0,0
2020-04-23 12:00:00,1.23512,1.2375,1.23345,1.23452,19290,0,0
2020-04-23 16:00:00,1.2345,1.2415,1.23234,1.2361,25529,0,0
2020-04-23 20:00:00,1.2361,1.2364600000000001,1.23331,1.23451,14324,0,0
2020-04-24 00:00:00,1.23438,1.23593,1.23399,1.23514,3937,0,0
2020-04-24 04:00:00,1.23514,1.23605,1.23423,1.23506,4621,0,0
2020-04-24 08:00:00,1.23505,1.23522,1.22981,1.2316,16351,0,0
2020-04-24 12:00:00,1.23162,1.23771,1.23136,1.23591,18331,0,0
2020-04-24 16:00:00,1.23591,1.23634,1.23193,1.23309,18991,0,0
2020-04-24 20:00:00,1.2331,1.23727,1.23259,1.2365,9149,0,0
2020-04-27 00:00:00,1.2363,1.23757,1.23582,1.2375099999999999,3507,0,0
2020-04-27 04:00:00,1.2375099999999999,1.2446,1.2368000000000001,1.2429999999999999,7222,0,0
2020-04-27 08:00:00,1.2429999999999999,1.24548,1.24157,1.24336,14042,0,0
2020-04-27 12:00:00,1.24335,1.245,1.24173,1.24265,14417,0,0
2020-04-27 16:00:00,1.24265,1.24371,1.2399,1.24023,17183,0,0
2020-04-27 20:00:00,1.24023,1.24323,1.24021,1.24312,6879,0,0
2020-04-28 00:00:00,1.24274,1.24358,1.24152,1.24302,4941,0,0
2020-04-28 04:00:00,1.24302,1.24302,1.24066,1.2414399999999999,6079,0,0
2020-04-28 08:00:00,1.2414399999999999,1.24786,1.24037,1.24684,14598,0,0
2020-04-28 12:00:00,1.2468,1.25183,1.24521,1.2482199999999999,17438,0,0
2020-04-28 16:00:00,1.2482199999999999,1.24877,1.24206,1.24285,19100,0,0
2020-04-28 20:00:00,1.24285,1.24536,1.24206,1.24236,8633,0,0
2020-04-29 00:00:00,1.24237,1.24604,1.24162,1.24604,4177,0,0
2020-04-29 04:00:00,1.24604,1.24782,1.24554,1.24743,8117,0,0
2020-04-29 08:00:00,1.24743,1.24854,1.24328,1.2441200000000001,14707,0,0
2020-04-29 12:00:00,1.2441200000000001,1.24443,1.23893,1.24246,15320,0,0
2020-04-29 16:00:00,1.24246,1.24518,1.24093,1.24347,15711,0,0
2020-04-29 20:00:00,1.24347,1.24716,1.24338,1.24702,13852,0,0
2020-04-30 00:00:00,1.24674,1.24823,1.24291,1.2442,4242,0,0
2020-04-30 04:00:00,1.24418,1.24692,1.24368,1.2469000000000001,6561,0,0
2020-04-30 08:00:00,1.2469000000000001,1.24819,1.2441,1.24733,13594,0,0
2020-04-30 12:00:00,1.24733,1.25288,1.24731,1.25132,20322,0,0
2020-04-30 16:00:00,1.25132,1.26438,1.24759,1.25814,35210,0,0
2020-04-30 20:00:00,1.25813,1.2605,1.25743,1.25931,11880,0,0
2020-05-01 00:00:00,1.25899,1.26004,1.25553,1.25667,6329,0,0
2020-05-01 04:00:00,1.25667,1.25699,1.25514,1.25699,6236,0,0
2020-05-01 08:00:00,1.25696,1.25804,1.2533400000000001,1.25617,12846,0,0
2020-05-01 12:00:00,1.25617,1.25743,1.25143,1.25327,13706,0,0
2020-05-01 16:00:00,1.25327,1.25636,1.24961,1.25133,20618,0,0
2020-05-01 20:00:00,1.25131,1.25134,1.24832,1.24931,10217,0,0
2020-05-04 00:00:00,1.24839,1.24856,1.24432,1.24454,5761,0,0
2020-05-04 04:00:00,1.24454,1.24686,1.24395,1.24441,5998,0,0
2020-05-04 08:00:00,1.24441,1.24759,1.24243,1.24328,15450,0,0
2020-05-04 12:00:00,1.24328,1.2450700000000001,1.24053,1.24248,15541,0,0
2020-05-04 16:00:00,1.24245,1.24426,1.24112,1.24332,19207,0,0
2020-05-04 20:00:00,1.24332,1.24472,1.24253,1.2442,8796,0,0
2020-05-05 00:00:00,1.24437,1.24654,1.24346,1.24613,3991,0,0
2020-05-05 04:00:00,1.24613,1.24688,1.24556,1.24623,4718,0,0
2020-05-05 08:00:00,1.24623,1.24839,1.2420499999999999,1.24322,17793,0,0
2020-05-05 12:00:00,1.24321,1.24736,1.24288,1.24546,20554,0,0
2020-05-05 16:00:00,1.24546,1.24808,1.24398,1.24414,17869,0,0
2020-05-05 20:00:00,1.24415,1.24536,1.24305,1.24344,9156,0,0
2020-05-06 00:00:00,1.24332,1.24498,1.24302,1.24362,4967,0,0
2020-05-06 04:00:00,1.24362,1.24407,1.24251,1.24349,6443,0,0
2020-05-06 08:00:00,1.24349,1.24503,1.23584,1.23743,15591,0,0
2020-05-06 12:00:00,1.23748,1.23923,1.2365,1.23869,14534,0,0
2020-05-06 16:00:00,1.23869,1.2393399999999999,1.2335099999999999,1.23578,18551,0,0
2020-05-06 20:00:00,1.23578,1.23638,1.23368,1.23418,8469,0,0
2020-05-07 00:00:00,1.2342,1.23448,1.23102,1.23157,4645,0,0
2020-05-07 04:00:00,1.23157,1.23286,1.23126,1.23249,5759,0,0
2020-05-07 08:00:00,1.2325,1.2417799999999999,1.2319499999999999,1.23592,16372,0,0
2020-05-07 12:00:00,1.23592,1.23833,1.23265,1.23454,18412,0,0
2020-05-07 16:00:00,1.23454,1.23648,1.22661,1.23563,22232,0,0
2020-05-07 20:00:00,1.23562,1.23785,1.23518,1.23617,11476,0,0
2020-05-08 00:00:00,1.2355800000000001,1.2397,1.23508,1.23939,4180,0,0
2020-05-08 04:00:00,1.23939,1.24087,1.23824,1.23865,7867,0,0
2020-05-08 08:00:00,1.23865,1.24006,1.23761,1.23944,8489,0,0
2020-05-08 12:00:00,1.23944,1.24005,1.23579,1.23716,12260,0,0
2020-05-08 16:00:00,1.23716,1.24671,1.23562,1.24221,17778,0,0
2020-05-08 20:00:00,1.24221,1.24248,1.24018,1.24069,6734,0,0
2020-05-11 00:00:00,1.2399499999999999,1.24245,1.23936,1.2423,4575,0,0
2020-05-11 04:00:00,1.2423,1.24377,1.24184,1.24262,6024,0,0
2020-05-11 08:00:00,1.24261,1.24301,1.23465,1.23712,13874,0,0
2020-05-11 12:00:00,1.23712,1.2375,1.22833,1.22987,17313,0,0
2020-05-11 16:00:00,1.22987,1.23628,1.22987,1.2343899999999999,22932,0,0
2020-05-11 20:00:00,1.2343899999999999,1.23525,1.23214,1.23335,10808,0,0
2020-05-12 00:00:00,1.23318,1.23377,1.2287,1.23059,6318,0,0
2020-05-12 04:00:00,1.23058,1.23242,1.23016,1.2322,7571,0,0
2020-05-12 08:00:00,1.2322,1.23509,1.23044,1.23211,16315,0,0
2020-05-12 12:00:00,1.23211,1.23775,1.2316799999999999,1.23605,19870,0,0
2020-05-12 16:00:00,1.23604,1.23724,1.2283,1.2291400000000001,25844,0,0
2020-05-12 20:00:00,1.22913,1.22946,1.22555,1.22599,11703,0,0
2020-05-13 00:00:00,1.22586,1.22696,1.2251,1.22652,5080,0,0
2020-05-13 04:00:00,1.22652,1.22782,1.22572,1.22699,10044,0,0
2020-05-13 08:00:00,1.22699,1.23013,1.22635,1.2275,16925,0,0
2020-05-13 12:00:00,1.22755,1.23398,1.22656,1.23173,19979,0,0
2020-05-13 16:00:00,1.23174,1.23263,1.221,1.22265,30997,0,0
2020-05-13 20:00:00,1.22266,1.22425,1.22141,1.22365,14136,0,0
2020-05-14 00:00:00,1.2227999999999999,1.22417,1.22242,1.22352,5667,0,0
2020-05-14 04:00:00,1.22352,1.2239200000000001,1.22036,1.2208,9442,0,0
2020-05-14 08:00:00,1.22082,1.22183,1.21812,1.22017,16876,0,0
2020-05-14 12:00:00,1.22017,1.22296,1.21654,1.21816,20937,0,0
2020-05-14 16:00:00,1.21816,1.22186,1.21756,1.2196799999999999,22043,0,0
2020-05-14 20:00:00,1.21969,1.22322,1.2187999999999999,1.22312,13331,0,0
2020-05-15 00:00:00,1.22259,1.22389,1.22036,1.22232,6172,0,0
2020-05-15 04:00:00,1.22234,1.22263,1.2202600000000001,1.22171,9478,0,0
2020-05-15 08:00:00,1.22172,1.22252,1.21873,1.22054,14405,0,0
2020-05-15 12:00:00,1.22051,1.22193,1.21508,1.2180900000000001,21917,0,0
2020-05-15 16:00:00,1.2181,1.21851,1.21137,1.21192,23941,0,0
2020-05-15 20:00:00,1.21193,1.21265,1.2101,1.2101899999999999,7811,0,0
2020-05-18 00:00:00,1.20824,1.20984,1.20752,1.20938,6272,0,0
2020-05-18 04:00:00,1.2094,1.2115,1.20929,1.20974,7643,0,0
2020-05-18 08:00:00,1.20973,1.21255,1.20918,1.21048,13833,0,0
2020-05-18 12:00:00,1.21047,1.21736,1.2099,1.21648,18381,0,0
2020-05-18 16:00:00,1.21648,1.22275,1.21624,1.21796,24551,0,0
2020-05-18 20:00:00,1.21796,1.2200199999999999,1.21746,1.21951,9546,0,0
2020-05-19 00:00:00,1.21934,1.22218,1.21847,1.22173,5539,0,0
2020-05-19 04:00:00,1.22173,1.22173,1.2184,1.22042,9218,0,0
2020-05-19 08:00:00,1.22042,1.22682,1.21945,1.22515,21476,0,0
2020-05-19 12:00:00,1.22516,1.22604,1.2223600000000001,1.22437,16075,0,0
2020-05-19 16:00:00,1.22438,1.2269,1.22275,1.22493,18310,0,0
2020-05-19 20:00:00,1.22493,1.22962,1.22345,1.22483,10030,0,0
2020-05-20 00:00:00,1.22516,1.22662,1.22413,1.22658,4724,0,0
2020-05-20 04:00:00,1.22658,1.22765,1.2257500000000001,1.22606,7387,0,0
2020-05-20 08:00:00,1.22606,1.22694,1.22214,1.22457,15713,0,0
2020-05-20 12:00:00,1.22459,1.22717,1.22386,1.22584,17813,0,0
2020-05-20 16:00:00,1.2258499999999999,1.22877,1.22273,1.22291,20220,0,0
2020-05-20 20:00:00,1.22291,1.22406,1.22256,1.22376,9987,0,0
2020-05-21 00:00:00,1.22394,1.2244,1.22078,1.22092,5299,0,0
2020-05-21 04:00:00,1.22092,1.22103,1.21924,1.22031,6628,0,0
2020-05-21 08:00:00,1.22031,1.22254,1.21857,1.22252,11997,0,0
2020-05-21 12:00:00,1.22253,1.22464,1.22181,1.22292,17330,0,0
2020-05-21 16:00:00,1.22292,1.22496,1.22061,1.22295,20036,0,0
2020-05-21 20:00:00,1.22296,1.22416,1.22127,1.22229,9357,0,0
2020-05-22 00:00:00,1.22182,1.22335,1.22152,1.22266,4528,0,0
2020-05-22 04:00:00,1.22266,1.22337,1.22054,1.22117,11757,0,0
2020-05-22 08:00:00,1.22117,1.22216,1.21625,1.21774,16630,0,0
2020-05-22 12:00:00,1.21774,1.21928,1.21616,1.21705,16352,0,0
2020-05-22 16:00:00,1.21704,1.22086,1.21686,1.21692,13678,0,0
2020-05-22 20:00:00,1.21692,1.2184599999999999,1.21635,1.21647,6311,0,0
2020-05-25 00:00:00,1.21733,1.21917,1.21647,1.21864,4383,0,0
2020-05-25 04:00:00,1.21864,1.21875,1.21735,1.21805,8712,0,0
2020-05-25 08:00:00,1.21805,1.21875,1.2164,1.21822,10448,0,0
2020-05-25 12:00:00,1.21822,1.21927,1.2174,1.21841,10579,0,0
2020-05-25 16:00:00,1.21841,1.22036,1.21814,1.21865,8761,0,0
2020-05-25 20:00:00,1.21865,1.21952,1.2172399999999999,1.2184,9301,0,0
2020-05-26 00:00:00,1.21848,1.22187,1.21792,1.22169,5072,0,0
2020-05-26 04:00:00,1.22169,1.22238,1.22044,1.22184,8292,0,0
2020-05-26 08:00:00,1.22184,1.23049,1.22154,1.23022,16044,0,0
2020-05-26 12:00:00,1.23021,1.23494,1.23013,1.23441,17519,0,0
2020-05-26 16:00:00,1.23441,1.23631,1.23196,1.2335099999999999,19126,0,0
2020-05-26 20:00:00,1.23353,1.23466,1.23218,1.23377,10688,0,0
2020-05-27 00:00:00,1.23315,1.2339,1.23159,1.23221,4822,0,0
2020-05-27 04:00:00,1.2322,1.23313,1.23109,1.23129,9565,0,0
2020-05-27 08:00:00,1.23129,1.23321,1.22884,1.23027,15323,0,0
2020-05-27 12:00:00,1.23027,1.23541,1.22581,1.22722,28889,0,0
2020-05-27 16:00:00,1.22722,1.22831,1.22046,1.2239,28155,0,0
2020-05-27 20:00:00,1.2239,1.22634,1.22326,1.22601,12407,0,0
2020-05-28 00:00:00,1.22596,1.2269,1.2256,1.22669,4956,0,0
2020-05-28 04:00:00,1.22669,1.22765,1.22483,1.22528,10306,0,0
2020-05-28 08:00:00,1.22528,1.22812,1.22451,1.22543,17140,0,0
2020-05-28 12:00:00,1.22543,1.22875,1.22337,1.22771,21688,0,0
2020-05-28 16:00:00,1.22771,1.23431,1.22764,1.2338,25564,0,0
2020-05-28 20:00:00,1.2338,1.23446,1.23114,1.23224,13170,0,0
2020-05-29 00:00:00,1.23183,1.23251,1.2308,1.23215,6538,0,0
2020-05-29 04:00:00,1.23215,1.23448,1.23153,1.23438,11302,0,0
2020-05-29 08:00:00,1.23438,1.23584,1.22918,1.2294100000000001,19192,0,0
2020-05-29 12:00:00,1.2294100000000001,1.23702,1.22905,1.23533,21588,0,0
2020-05-29 16:00:00,1.23533,1.23939,1.2291,1.23173,33693,0,0
2020-05-29 20:00:00,1.23172,1.23598,1.22976,1.2346300000000001,19287,0,0
2020-06-01 00:00:00,1.23237,1.23911,1.23236,1.23752,7061,0,0
2020-06-01 04:00:00,1.23753,1.24148,1.2374,1.23828,9642,0,0
2020-06-01 08:00:00,1.23824,1.24258,1.23764,1.24045,20277,0,0
2020-06-01 12:00:00,1.24045,1.24174,1.23753,1.23976,16803,0,0
2020-06-01 16:00:00,1.23974,1.24886,1.23901,1.24648,23015,0,0
2020-06-01 20:00:00,1.24648,1.2506599999999999,1.2461,1.24887,9209,0,0
2020-06-02 00:00:00,1.24908,1.25255,1.24826,1.25149,5727,0,0
